date,store_id,item_id,actual_demand,forecast
2017-10-14,3,1,31.0,
2017-10-15,3,1,23.0,
2017-10-16,3,1,19.0,
2017-10-17,3,1,27.0,
2017-10-18,3,1,20.0,
2017-10-19,3,1,27.0,
2017-10-20,3,1,30.0,
2017-10-21,3,1,36.0,
2017-10-22,3,1,44.0,
2017-10-23,3,1,24.0,
2017-10-24,3,1,28.0,
2017-10-25,3,1,23.0,
2017-10-26,3,1,22.0,
2017-10-27,3,1,30.0,
2017-10-28,3,1,34.0,
2017-10-29,3,1,39.0,
2017-10-30,3,1,29.0,
2017-10-31,3,1,26.0,
2017-11-01,3,1,24.0,
2017-11-02,3,1,29.0,
2017-11-03,3,1,32.0,
2017-11-04,3,1,41.0,
2017-11-05,3,1,32.0,
2017-11-06,3,1,22.0,
2017-11-07,3,1,27.0,
2017-11-08,3,1,31.0,
2017-11-09,3,1,33.0,
2017-11-10,3,1,23.0,
2017-11-11,3,1,34.0,
2017-11-12,3,1,27.0,
2017-11-13,3,1,24.0,
2017-11-14,3,1,26.0,
2017-11-15,3,1,33.0,
2017-11-16,3,1,27.0,
2017-11-17,3,1,34.0,
2017-11-18,3,1,30.0,
2017-11-19,3,1,34.0,
2017-11-20,3,1,33.0,
2017-11-21,3,1,32.0,
2017-11-22,3,1,27.0,
2017-11-23,3,1,23.0,
2017-11-24,3,1,31.0,
2017-11-25,3,1,29.0,
2017-11-26,3,1,30.0,
2017-11-27,3,1,27.0,
2017-11-28,3,1,24.0,
2017-11-29,3,1,32.0,
2017-11-30,3,1,27.0,
2017-12-01,3,1,19.0,
2017-12-02,3,1,31.0,
2017-12-03,3,1,26.0,
2017-12-04,3,1,17.0,
2017-12-05,3,1,21.0,
2017-12-06,3,1,28.0,
2017-12-07,3,1,17.0,
2017-12-08,3,1,26.0,
2017-12-09,3,1,29.0,
2017-12-10,3,1,28.0,
2017-12-11,3,1,19.0,
2017-12-12,3,1,18.0,
2017-12-13,3,1,26.0,
2017-12-14,3,1,31.0,
2017-12-15,3,1,20.0,
2017-12-16,3,1,32.0,
2017-12-17,3,1,19.0,
2017-12-18,3,1,21.0,
2017-12-19,3,1,19.0,
2017-12-20,3,1,24.0,
2017-12-21,3,1,29.0,
2017-12-22,3,1,22.0,
2017-12-23,3,1,27.0,
2017-12-24,3,1,27.0,
2017-12-25,3,1,13.0,
2017-12-26,3,1,16.0,
2017-12-27,3,1,16.0,
2017-12-28,3,1,17.0,
2017-12-29,3,1,21.0,
2017-12-30,3,1,31.0,
2017-12-31,3,1,19.0,
2018-01-01,3,1,,21.84075390880009
2018-01-02,3,1,,21.742186959382686
2018-01-03,3,1,,21.648870883607866
2018-01-04,3,1,,21.560525956129833
2018-01-05,3,1,,21.476887353174288
2018-01-06,3,1,,21.397704358699656
2018-01-07,3,1,,21.322739612847766
2018-01-08,3,1,,21.2517684004312
2018-01-09,3,1,,21.184577977324473
2018-01-10,3,1,,21.12096693273976
2018-01-11,3,1,,21.06074458547561
2018-01-12,3,1,,21.00373041232878
2018-01-13,3,1,,20.94975350695578
2018-01-14,3,1,,20.89865206756206
2018-01-15,3,1,,20.850272911883085
2018-01-16,3,1,,20.804471018003387
2018-01-17,3,1,,20.76110908963723
2018-01-18,3,1,,20.720057144567658
2018-01-19,3,1,,20.681192125010305
2018-01-20,3,1,,20.64439752873397
2018-01-21,3,1,,20.60956305983216
2018-01-22,3,1,,20.576584298098837
2018-01-23,3,1,,20.54536238601719
2018-01-24,3,1,,20.515803732423194
2018-01-25,3,1,,20.487819731955675
2018-01-26,3,1,,20.46132649945183
2018-01-27,3,1,,20.436244618492125
2018-01-28,3,1,,20.412498903340698
2018-01-29,3,1,,20.390018173567736
2018-01-30,3,1,,20.368735040678196
2013-01-01,1,2,33.0,
2013-01-02,1,2,43.0,
2013-01-03,1,2,23.0,
2013-01-04,1,2,18.0,
2013-01-05,1,2,34.0,
2013-01-06,1,2,38.0,
2013-01-07,1,2,27.0,
2013-01-08,1,2,28.0,
2013-01-09,1,2,34.0,
2013-01-10,1,2,27.0,
2013-01-11,1,2,28.0,
2013-01-12,1,2,39.0,
2013-01-13,1,2,28.0,
2013-01-14,1,2,30.0,
2013-01-15,1,2,27.0,
2013-01-16,1,2,19.0,
2013-01-17,1,2,29.0,
2013-01-18,1,2,29.0,
2013-01-19,1,2,44.0,
2013-01-20,1,2,34.0,
2013-01-21,1,2,15.0,
2013-01-22,1,2,29.0,
2013-01-23,1,2,21.0,
2013-01-24,1,2,33.0,
2013-01-25,1,2,29.0,
2013-01-26,1,2,33.0,
2013-01-27,1,2,32.0,
2013-01-28,1,2,16.0,
2013-01-29,1,2,35.0,
2013-01-30,1,2,29.0,
2013-01-31,1,2,27.0,
2013-02-01,1,2,30.0,
2013-02-02,1,2,26.0,
2013-02-03,1,2,39.0,
2013-02-04,1,2,30.0,
2013-02-05,1,2,34.0,
2013-02-06,1,2,22.0,
2013-02-07,1,2,42.0,
2013-02-08,1,2,27.0,
2013-02-09,1,2,28.0,
2013-02-10,1,2,34.0,
2013-02-11,1,2,25.0,
2013-02-12,1,2,39.0,
2013-02-13,1,2,17.0,
2013-02-14,1,2,35.0,
2013-02-15,1,2,34.0,
2013-02-16,1,2,39.0,
2013-02-17,1,2,46.0,
2013-02-18,1,2,31.0,
2013-02-19,1,2,30.0,
2013-02-20,1,2,24.0,
2013-02-21,1,2,31.0,
2013-02-22,1,2,40.0,
2013-02-23,1,2,37.0,
2013-02-24,1,2,33.0,
2013-02-25,1,2,13.0,
2013-02-26,1,2,33.0,
2013-02-27,1,2,19.0,
2013-02-28,1,2,35.0,
2013-03-01,1,2,42.0,
2013-03-02,1,2,49.0,
2013-03-03,1,2,49.0,
2013-03-04,1,2,33.0,
2013-03-05,1,2,42.0,
2013-03-06,1,2,43.0,
2013-03-07,1,2,48.0,
2013-03-08,1,2,43.0,
2013-03-09,1,2,43.0,
2013-03-10,1,2,43.0,
2013-03-11,1,2,34.0,
2013-03-12,1,2,30.0,
2013-03-13,1,2,36.0,
2013-03-14,1,2,44.0,
2013-03-15,1,2,52.0,
2013-03-16,1,2,58.0,
2013-03-17,1,2,46.0,
2013-03-18,1,2,37.0,
2013-03-19,1,2,48.0,
2013-03-20,1,2,43.0,
2013-03-21,1,2,43.0,
2013-03-22,1,2,30.0,
2013-03-23,1,2,51.0,
2013-03-24,1,2,40.0,
2013-03-25,1,2,34.0,
2013-03-26,1,2,27.0,
2013-03-27,1,2,33.0,
2013-03-28,1,2,38.0,
2013-03-29,1,2,45.0,
2013-03-30,1,2,51.0,
2013-03-31,1,2,44.0,
2013-04-01,1,2,40.0,
2013-04-02,1,2,44.0,
2013-04-03,1,2,40.0,
2013-04-04,1,2,53.0,
2013-04-05,1,2,45.0,
2013-04-06,1,2,46.0,
2013-04-07,1,2,57.0,
2013-04-08,1,2,44.0,
2013-04-09,1,2,31.0,
2013-04-10,1,2,49.0,
2013-04-11,1,2,41.0,
2013-04-12,1,2,53.0,
2013-04-13,1,2,50.0,
2013-04-14,1,2,53.0,
2013-04-15,1,2,28.0,
2013-04-16,1,2,45.0,
2013-04-17,1,2,45.0,
2013-04-18,1,2,45.0,
2013-04-19,1,2,58.0,
2013-04-20,1,2,26.0,
2013-04-21,1,2,48.0,
2013-04-22,1,2,27.0,
2013-04-23,1,2,38.0,
2013-04-24,1,2,40.0,
2013-04-25,1,2,51.0,
2013-04-26,1,2,48.0,
2013-04-27,1,2,42.0,
2013-04-28,1,2,53.0,
2013-04-29,1,2,36.0,
2013-04-30,1,2,40.0,
2013-05-01,1,2,51.0,
2013-05-02,1,2,54.0,
2013-05-03,1,2,49.0,
2013-05-04,1,2,49.0,
2013-05-05,1,2,60.0,
2013-05-06,1,2,38.0,
2013-05-07,1,2,43.0,
2013-05-08,1,2,45.0,
2013-05-09,1,2,46.0,
2013-05-10,1,2,58.0,
2013-05-11,1,2,63.0,
2013-05-12,1,2,53.0,
2013-05-13,1,2,49.0,
2013-05-14,1,2,35.0,
2013-05-15,1,2,43.0,
2013-05-16,1,2,49.0,
2013-05-17,1,2,45.0,
2013-05-18,1,2,53.0,
2013-05-19,1,2,53.0,
2013-05-20,1,2,38.0,
2013-05-21,1,2,53.0,
2013-05-22,1,2,38.0,
2013-05-23,1,2,69.0,
2013-05-24,1,2,48.0,
2013-05-25,1,2,45.0,
2013-05-26,1,2,64.0,
2013-05-27,1,2,38.0,
2013-05-28,1,2,48.0,
2013-05-29,1,2,44.0,
2013-05-30,1,2,48.0,
2013-05-31,1,2,58.0,
2013-06-01,1,2,55.0,
2013-06-02,1,2,51.0,
2013-06-03,1,2,43.0,
2013-06-04,1,2,41.0,
2013-06-05,1,2,67.0,
2013-06-06,1,2,43.0,
2013-06-07,1,2,69.0,
2013-06-08,1,2,52.0,
2013-06-09,1,2,65.0,
2013-06-10,1,2,48.0,
2013-06-11,1,2,49.0,
2013-06-12,1,2,56.0,
2013-06-13,1,2,57.0,
2013-06-14,1,2,58.0,
2013-06-15,1,2,52.0,
2013-06-16,1,2,52.0,
2013-06-17,1,2,55.0,
2013-06-18,1,2,45.0,
2013-06-19,1,2,48.0,
2013-06-20,1,2,44.0,
2013-06-21,1,2,47.0,
2013-06-22,1,2,60.0,
2013-06-23,1,2,55.0,
2013-06-24,1,2,60.0,
2013-06-25,1,2,50.0,
2013-06-26,1,2,69.0,
2013-06-27,1,2,64.0,
2013-06-28,1,2,71.0,
2013-06-29,1,2,56.0,
2013-06-30,1,2,61.0,
2013-07-01,1,2,46.0,
2013-07-02,1,2,48.0,
2013-07-03,1,2,57.0,
2013-07-04,1,2,50.0,
2013-07-05,1,2,58.0,
2013-07-06,1,2,73.0,
2013-07-07,1,2,52.0,
2013-07-08,1,2,47.0,
2013-07-09,1,2,49.0,
2013-07-10,1,2,56.0,
2013-07-11,1,2,54.0,
2013-07-12,1,2,46.0,
2013-07-13,1,2,62.0,
2013-07-14,1,2,82.0,
2013-07-15,1,2,39.0,
2013-07-16,1,2,57.0,
2013-07-17,1,2,55.0,
2013-07-18,1,2,58.0,
2013-07-19,1,2,57.0,
2013-07-20,1,2,78.0,
2013-07-21,1,2,62.0,
2013-07-22,1,2,45.0,
2013-07-23,1,2,51.0,
2013-07-24,1,2,47.0,
2013-07-25,1,2,57.0,
2013-07-26,1,2,68.0,
2013-07-27,1,2,67.0,
2013-07-28,1,2,74.0,
2013-07-29,1,2,40.0,
2013-07-30,1,2,60.0,
2013-07-31,1,2,48.0,
2013-08-01,1,2,53.0,
2013-08-02,1,2,53.0,
2013-08-03,1,2,62.0,
2013-08-04,1,2,55.0,
2013-08-05,1,2,47.0,
2013-08-06,1,2,60.0,
2013-08-07,1,2,41.0,
2013-08-08,1,2,54.0,
2013-08-09,1,2,69.0,
2013-08-10,1,2,53.0,
2013-08-11,1,2,64.0,
2013-08-12,1,2,36.0,
2013-08-13,1,2,42.0,
2013-08-14,1,2,40.0,
2013-08-15,1,2,45.0,
2013-08-16,1,2,47.0,
2013-08-17,1,2,60.0,
2013-08-18,1,2,60.0,
2013-08-19,1,2,39.0,
2013-08-20,1,2,48.0,
2013-08-21,1,2,52.0,
2013-08-22,1,2,44.0,
2013-08-23,1,2,44.0,
2013-08-24,1,2,64.0,
2013-08-25,1,2,54.0,
2013-08-26,1,2,37.0,
2013-08-27,1,2,55.0,
2013-08-28,1,2,49.0,
2013-08-29,1,2,48.0,
2013-08-30,1,2,56.0,
2013-08-31,1,2,60.0,
2013-09-01,1,2,42.0,
2013-09-02,1,2,38.0,
2013-09-03,1,2,45.0,
2013-09-04,1,2,42.0,
2013-09-05,1,2,45.0,
2013-09-06,1,2,43.0,
2013-09-07,1,2,60.0,
2013-09-08,1,2,44.0,
2013-09-09,1,2,36.0,
2013-09-10,1,2,40.0,
2013-09-11,1,2,47.0,
2013-09-12,1,2,59.0,
2013-09-13,1,2,50.0,
2013-09-14,1,2,44.0,
2013-09-15,1,2,46.0,
2013-09-16,1,2,34.0,
2013-09-17,1,2,43.0,
2013-09-18,1,2,47.0,
2013-09-19,1,2,47.0,
2013-09-20,1,2,44.0,
2013-09-21,1,2,56.0,
2013-09-22,1,2,60.0,
2013-09-23,1,2,39.0,
2013-09-24,1,2,40.0,
2013-09-25,1,2,39.0,
2013-09-26,1,2,47.0,
2013-09-27,1,2,54.0,
2013-09-28,1,2,44.0,
2013-09-29,1,2,56.0,
2013-09-30,1,2,22.0,
2013-10-01,1,2,36.0,
2013-10-02,1,2,44.0,
2013-10-03,1,2,31.0,
2013-10-04,1,2,38.0,
2013-10-05,1,2,52.0,
2013-10-06,1,2,42.0,
2013-10-07,1,2,40.0,
2013-10-08,1,2,30.0,
2013-10-09,1,2,45.0,
2013-10-10,1,2,58.0,
2013-10-11,1,2,45.0,
2013-10-12,1,2,43.0,
2013-10-13,1,2,53.0,
2013-10-14,1,2,44.0,
2013-10-15,1,2,32.0,
2013-10-16,1,2,40.0,
2013-10-17,1,2,51.0,
2013-10-18,1,2,38.0,
2013-10-19,1,2,46.0,
2013-10-20,1,2,57.0,
2013-10-21,1,2,33.0,
2013-10-22,1,2,49.0,
2013-10-23,1,2,45.0,
2013-10-24,1,2,43.0,
2013-10-25,1,2,32.0,
2013-10-26,1,2,52.0,
2013-10-27,1,2,54.0,
2013-10-28,1,2,38.0,
2013-10-29,1,2,34.0,
2013-10-30,1,2,41.0,
2013-10-31,1,2,44.0,
2013-11-01,1,2,51.0,
2013-11-02,1,2,50.0,
2013-11-03,1,2,52.0,
2013-11-04,1,2,32.0,
2013-11-05,1,2,40.0,
2013-11-06,1,2,41.0,
2013-11-07,1,2,47.0,
2013-11-08,1,2,43.0,
2013-11-09,1,2,53.0,
2013-11-10,1,2,68.0,
2013-11-11,1,2,40.0,
2013-11-12,1,2,41.0,
2013-11-13,1,2,40.0,
2013-11-14,1,2,53.0,
2013-11-15,1,2,60.0,
2013-11-16,1,2,54.0,
2013-11-17,1,2,46.0,
2013-11-18,1,2,24.0,
2013-11-19,1,2,47.0,
2013-11-20,1,2,40.0,
2013-11-21,1,2,46.0,
2013-11-22,1,2,53.0,
2013-11-23,1,2,49.0,
2013-11-24,1,2,63.0,
2013-11-25,1,2,30.0,
2013-11-26,1,2,55.0,
2013-11-27,1,2,49.0,
2013-11-28,1,2,54.0,
2013-11-29,1,2,50.0,
2013-11-30,1,2,56.0,
2013-12-01,1,2,42.0,
2013-12-02,1,2,31.0,
2013-12-03,1,2,24.0,
2013-12-04,1,2,31.0,
2013-12-05,1,2,24.0,
2013-12-06,1,2,33.0,
2013-12-07,1,2,33.0,
2013-12-08,1,2,43.0,
2013-12-09,1,2,24.0,
2013-12-10,1,2,24.0,
2013-12-11,1,2,21.0,
2013-12-12,1,2,32.0,
2013-12-13,1,2,36.0,
2013-12-14,1,2,40.0,
2013-12-15,1,2,50.0,
2013-12-16,1,2,19.0,
2013-12-17,1,2,28.0,
2013-12-18,1,2,38.0,
2013-12-19,1,2,30.0,
2013-12-20,1,2,30.0,
2013-12-21,1,2,38.0,
2013-12-22,1,2,37.0,
2013-12-23,1,2,29.0,
2013-12-24,1,2,24.0,
2013-12-25,1,2,38.0,
2013-12-26,1,2,48.0,
2013-12-27,1,2,40.0,
2013-12-28,1,2,32.0,
2013-12-29,1,2,46.0,
2013-12-30,1,2,28.0,
2013-12-31,1,2,30.0,
2014-01-01,1,2,33.0,
2014-01-02,1,2,37.0,
2014-01-03,1,2,52.0,
2014-01-04,1,2,33.0,
2014-01-05,1,2,49.0,
2014-01-06,1,2,29.0,
2014-01-07,1,2,46.0,
2014-01-08,1,2,35.0,
2014-01-09,1,2,44.0,
2014-01-10,1,2,41.0,
2014-01-11,1,2,39.0,
2014-01-12,1,2,34.0,
2014-01-13,1,2,22.0,
2014-01-14,1,2,34.0,
2014-01-15,1,2,33.0,
2014-01-16,1,2,33.0,
2014-01-17,1,2,31.0,
2014-01-18,1,2,52.0,
2014-01-19,1,2,41.0,
2014-01-20,1,2,28.0,
2014-01-21,1,2,25.0,
2014-01-22,1,2,35.0,
2014-01-23,1,2,34.0,
2014-01-24,1,2,42.0,
2014-01-25,1,2,27.0,
2014-01-26,1,2,43.0,
2014-01-27,1,2,19.0,
2014-01-28,1,2,39.0,
2014-01-29,1,2,29.0,
2014-01-30,1,2,37.0,
2014-01-31,1,2,40.0,
2014-02-01,1,2,43.0,
2014-02-02,1,2,51.0,
2014-02-03,1,2,24.0,
2014-02-04,1,2,27.0,
2014-02-05,1,2,40.0,
2014-02-06,1,2,43.0,
2014-02-07,1,2,46.0,
2014-02-08,1,2,43.0,
2014-02-09,1,2,41.0,
2014-02-10,1,2,35.0,
2014-02-11,1,2,30.0,
2014-02-12,1,2,43.0,
2014-02-13,1,2,40.0,
2014-02-14,1,2,41.0,
2014-02-15,1,2,44.0,
2014-02-16,1,2,48.0,
2014-02-17,1,2,37.0,
2014-02-18,1,2,42.0,
2014-02-19,1,2,28.0,
2014-02-20,1,2,46.0,
2014-02-21,1,2,35.0,
2014-02-22,1,2,42.0,
2014-02-23,1,2,47.0,
2014-02-24,1,2,39.0,
2014-02-25,1,2,36.0,
2014-02-26,1,2,44.0,
2014-02-27,1,2,47.0,
2014-02-28,1,2,53.0,
2014-03-01,1,2,45.0,
2014-03-02,1,2,60.0,
2014-03-03,1,2,44.0,
2014-03-04,1,2,38.0,
2014-03-05,1,2,38.0,
2014-03-06,1,2,46.0,
2014-03-07,1,2,45.0,
2014-03-08,1,2,49.0,
2014-03-09,1,2,57.0,
2014-03-10,1,2,44.0,
2014-03-11,1,2,36.0,
2014-03-12,1,2,42.0,
2014-03-13,1,2,43.0,
2014-03-14,1,2,52.0,
2014-03-15,1,2,55.0,
2014-03-16,1,2,53.0,
2014-03-17,1,2,33.0,
2014-03-18,1,2,47.0,
2014-03-19,1,2,47.0,
2014-03-20,1,2,36.0,
2014-03-21,1,2,50.0,
2014-03-22,1,2,46.0,
2014-03-23,1,2,44.0,
2014-03-24,1,2,28.0,
2014-03-25,1,2,38.0,
2014-03-26,1,2,44.0,
2014-03-27,1,2,41.0,
2014-03-28,1,2,43.0,
2014-03-29,1,2,49.0,
2014-03-30,1,2,70.0,
2014-03-31,1,2,43.0,
2014-04-01,1,2,51.0,
2014-04-02,1,2,48.0,
2014-04-03,1,2,48.0,
2014-04-04,1,2,65.0,
2014-04-05,1,2,47.0,
2014-04-06,1,2,74.0,
2014-04-07,1,2,30.0,
2014-04-08,1,2,61.0,
2014-04-09,1,2,45.0,
2014-04-10,1,2,60.0,
2014-04-11,1,2,68.0,
2014-04-12,1,2,73.0,
2014-04-13,1,2,73.0,
2014-04-14,1,2,47.0,
2014-04-15,1,2,42.0,
2014-04-16,1,2,52.0,
2014-04-17,1,2,41.0,
2014-04-18,1,2,50.0,
2014-04-19,1,2,63.0,
2014-04-20,1,2,87.0,
2014-04-21,1,2,36.0,
2014-04-22,1,2,59.0,
2014-04-23,1,2,59.0,
2014-04-24,1,2,46.0,
2014-04-25,1,2,67.0,
2014-04-26,1,2,61.0,
2014-04-27,1,2,69.0,
2014-04-28,1,2,29.0,
2014-04-29,1,2,48.0,
2014-04-30,1,2,46.0,
2014-05-01,1,2,46.0,
2014-05-02,1,2,74.0,
2014-05-03,1,2,65.0,
2014-05-04,1,2,82.0,
2014-05-05,1,2,39.0,
2014-05-06,1,2,63.0,
2014-05-07,1,2,61.0,
2014-05-08,1,2,60.0,
2014-05-09,1,2,66.0,
2014-05-10,1,2,67.0,
2014-05-11,1,2,78.0,
2014-05-12,1,2,47.0,
2014-05-13,1,2,53.0,
2014-05-14,1,2,52.0,
2014-05-15,1,2,50.0,
2014-05-16,1,2,56.0,
2014-05-17,1,2,71.0,
2014-05-18,1,2,77.0,
2014-05-19,1,2,49.0,
2014-05-20,1,2,62.0,
2014-05-21,1,2,55.0,
2014-05-22,1,2,59.0,
2014-05-23,1,2,57.0,
2014-05-24,1,2,61.0,
2014-05-25,1,2,88.0,
2014-05-26,1,2,43.0,
2014-05-27,1,2,51.0,
2014-05-28,1,2,60.0,
2014-05-29,1,2,51.0,
2014-05-30,1,2,67.0,
2014-05-31,1,2,60.0,
2014-06-01,1,2,76.0,
2014-06-02,1,2,48.0,
2014-06-03,1,2,53.0,
2014-06-04,1,2,63.0,
2014-06-05,1,2,55.0,
2014-06-06,1,2,77.0,
2014-06-07,1,2,62.0,
2014-06-08,1,2,75.0,
2014-06-09,1,2,50.0,
2014-06-10,1,2,57.0,
2014-06-11,1,2,55.0,
2014-06-12,1,2,69.0,
2014-06-13,1,2,69.0,
2014-06-14,1,2,61.0,
2014-06-15,1,2,64.0,
2014-06-16,1,2,48.0,
2014-06-17,1,2,69.0,
2014-06-18,1,2,61.0,
2014-06-19,1,2,48.0,
2014-06-20,1,2,55.0,
2014-06-21,1,2,70.0,
2014-06-22,1,2,59.0,
2014-06-23,1,2,58.0,
2014-06-24,1,2,66.0,
2014-06-25,1,2,58.0,
2014-06-26,1,2,64.0,
2014-06-27,1,2,74.0,
2014-06-28,1,2,70.0,
2014-06-29,1,2,64.0,
2014-06-30,1,2,51.0,
2014-07-01,1,2,61.0,
2014-07-02,1,2,59.0,
2014-07-03,1,2,68.0,
2014-07-04,1,2,56.0,
2014-07-05,1,2,58.0,
2014-07-06,1,2,77.0,
2014-07-07,1,2,38.0,
2014-07-08,1,2,56.0,
2014-07-09,1,2,58.0,
2014-07-10,1,2,55.0,
2014-07-11,1,2,58.0,
2014-07-12,1,2,73.0,
2014-07-13,1,2,102.0,
2014-07-14,1,2,52.0,
2014-07-15,1,2,61.0,
2014-07-16,1,2,53.0,
2014-07-17,1,2,73.0,
2014-07-18,1,2,71.0,
2014-07-19,1,2,72.0,
2014-07-20,1,2,75.0,
2014-07-21,1,2,70.0,
2014-07-22,1,2,71.0,
2014-07-23,1,2,66.0,
2014-07-24,1,2,65.0,
2014-07-25,1,2,74.0,
2014-07-26,1,2,73.0,
2014-07-27,1,2,92.0,
2014-07-28,1,2,48.0,
2014-07-29,1,2,71.0,
2014-07-30,1,2,64.0,
2014-07-31,1,2,69.0,
2014-08-01,1,2,66.0,
2014-08-02,1,2,71.0,
2014-08-03,1,2,86.0,
2014-08-04,1,2,50.0,
2014-08-05,1,2,48.0,
2014-08-06,1,2,48.0,
2014-08-07,1,2,63.0,
2014-08-08,1,2,49.0,
2014-08-09,1,2,63.0,
2014-08-10,1,2,64.0,
2014-08-11,1,2,56.0,
2014-08-12,1,2,57.0,
2014-08-13,1,2,47.0,
2014-08-14,1,2,47.0,
2014-08-15,1,2,62.0,
2014-08-16,1,2,52.0,
2014-08-17,1,2,57.0,
2014-08-18,1,2,53.0,
2014-08-19,1,2,56.0,
2014-08-20,1,2,51.0,
2014-08-21,1,2,55.0,
2014-08-22,1,2,63.0,
2014-08-23,1,2,71.0,
2014-08-24,1,2,75.0,
2014-08-25,1,2,38.0,
2014-08-26,1,2,56.0,
2014-08-27,1,2,70.0,
2014-08-28,1,2,53.0,
2014-08-29,1,2,67.0,
2014-08-30,1,2,58.0,
2014-08-31,1,2,71.0,
2014-09-01,1,2,43.0,
2014-09-02,1,2,49.0,
2014-09-03,1,2,46.0,
2014-09-04,1,2,45.0,
2014-09-05,1,2,57.0,
2014-09-06,1,2,59.0,
2014-09-07,1,2,63.0,
2014-09-08,1,2,49.0,
2014-09-09,1,2,41.0,
2014-09-10,1,2,46.0,
2014-09-11,1,2,56.0,
2014-09-12,1,2,42.0,
2014-09-13,1,2,57.0,
2014-09-14,1,2,61.0,
2014-09-15,1,2,32.0,
2014-09-16,1,2,51.0,
2014-09-17,1,2,54.0,
2014-09-18,1,2,46.0,
2014-09-19,1,2,71.0,
2014-09-20,1,2,58.0,
2014-09-21,1,2,50.0,
2014-09-22,1,2,40.0,
2014-09-23,1,2,35.0,
2014-09-24,1,2,54.0,
2014-09-25,1,2,58.0,
2014-09-26,1,2,63.0,
2014-09-27,1,2,64.0,
2014-09-28,1,2,51.0,
2014-09-29,1,2,51.0,
2014-09-30,1,2,47.0,
2014-10-01,1,2,37.0,
2014-10-02,1,2,46.0,
2014-10-03,1,2,55.0,
2014-10-04,1,2,59.0,
2014-10-05,1,2,70.0,
2014-10-06,1,2,40.0,
2014-10-07,1,2,45.0,
2014-10-08,1,2,45.0,
2014-10-09,1,2,43.0,
2014-10-10,1,2,51.0,
2014-10-11,1,2,61.0,
2014-10-12,1,2,52.0,
2014-10-13,1,2,34.0,
2014-10-14,1,2,43.0,
2014-10-15,1,2,35.0,
2014-10-16,1,2,44.0,
2014-10-17,1,2,43.0,
2014-10-18,1,2,46.0,
2014-10-19,1,2,49.0,
2014-10-20,1,2,42.0,
2014-10-21,1,2,55.0,
2014-10-22,1,2,43.0,
2014-10-23,1,2,34.0,
2014-10-24,1,2,63.0,
2014-10-25,1,2,69.0,
2014-10-26,1,2,70.0,
2014-10-27,1,2,41.0,
2014-10-28,1,2,41.0,
2014-10-29,1,2,43.0,
2014-10-30,1,2,46.0,
2014-10-31,1,2,61.0,
2014-11-01,1,2,50.0,
2014-11-02,1,2,63.0,
2014-11-03,1,2,38.0,
2014-11-04,1,2,58.0,
2014-11-05,1,2,62.0,
2014-11-06,1,2,51.0,
2014-11-07,1,2,48.0,
2014-11-08,1,2,65.0,
2014-11-09,1,2,59.0,
2014-11-10,1,2,46.0,
2014-11-11,1,2,47.0,
2014-11-12,1,2,50.0,
2014-11-13,1,2,53.0,
2014-11-14,1,2,51.0,
2014-11-15,1,2,53.0,
2014-11-16,1,2,76.0,
2014-11-17,1,2,43.0,
2014-11-18,1,2,61.0,
2014-11-19,1,2,50.0,
2014-11-20,1,2,56.0,
2014-11-21,1,2,53.0,
2014-11-22,1,2,60.0,
2014-11-23,1,2,57.0,
2014-11-24,1,2,42.0,
2014-11-25,1,2,48.0,
2014-11-26,1,2,48.0,
2014-11-27,1,2,53.0,
2014-11-28,1,2,52.0,
2014-11-29,1,2,50.0,
2014-11-30,1,2,52.0,
2014-12-01,1,2,36.0,
2014-12-02,1,2,42.0,
2014-12-03,1,2,37.0,
2014-12-04,1,2,47.0,
2014-12-05,1,2,45.0,
2014-12-06,1,2,44.0,
2014-12-07,1,2,49.0,
2014-12-08,1,2,34.0,
2014-12-09,1,2,38.0,
2014-12-10,1,2,33.0,
2014-12-11,1,2,44.0,
2014-12-12,1,2,28.0,
2014-12-13,1,2,34.0,
2014-12-14,1,2,50.0,
2014-12-15,1,2,28.0,
2014-12-16,1,2,43.0,
2014-12-17,1,2,32.0,
2014-12-18,1,2,32.0,
2014-12-19,1,2,38.0,
2014-12-20,1,2,44.0,
2014-12-21,1,2,40.0,
2014-12-22,1,2,27.0,
2014-12-23,1,2,44.0,
2014-12-24,1,2,36.0,
2014-12-25,1,2,36.0,
2014-12-26,1,2,41.0,
2014-12-27,1,2,52.0,
2014-12-28,1,2,42.0,
2014-12-29,1,2,32.0,
2014-12-30,1,2,37.0,
2014-12-31,1,2,46.0,
2015-01-01,1,2,36.0,
2015-01-02,1,2,45.0,
2015-01-03,1,2,41.0,
2015-01-04,1,2,49.0,
2015-01-05,1,2,25.0,
2015-01-06,1,2,27.0,
2015-01-07,1,2,26.0,
2015-01-08,1,2,42.0,
2015-01-09,1,2,39.0,
2015-01-10,1,2,32.0,
2015-01-11,1,2,43.0,
2015-01-12,1,2,17.0,
2015-01-13,1,2,32.0,
2015-01-14,1,2,27.0,
2015-01-15,1,2,34.0,
2015-01-16,1,2,39.0,
2015-01-17,1,2,44.0,
2015-01-18,1,2,33.0,
2015-01-19,1,2,30.0,
2015-01-20,1,2,39.0,
2015-01-21,1,2,41.0,
2015-01-22,1,2,34.0,
2015-01-23,1,2,36.0,
2015-01-24,1,2,47.0,
2015-01-25,1,2,49.0,
2015-01-26,1,2,30.0,
2015-01-27,1,2,36.0,
